id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen
xyz,FS,SAN JOSE,2015622_080,30/07/2014, 30 , 7 , 31 , VERDADERO , NO ,Miercoles,19,6,422,48,medio
xyz,FS,SAN JOSE,2015622_080,31/07/2014, 31 , 7 , 31 , VERDADERO , NO ,Jueves,21,7,459,49,medio
xyz,FS,SAN JOSE,2015622_080,01/08/2014, 1 , 8 , 31 , VERDADERO , NO ,Viernes,24,7,626,69,alto
xyz,FS,SAN JOSE,2015622_080,02/08/2014, 2 , 8 , 31 , VERDADERO , Dia de la Virgen de los angeles ,Sabado,24,6,664,109,alto
xyz,FS,SAN JOSE,2015622_080,03/08/2014, 3 , 8 , 32 , VERDADERO , NO ,Domingo,22,6,541,116,alto
xyz,FS,SAN JOSE,2015622_080,04/08/2014, 4 , 8 , 32 , FALSO , NO ,Lunes,19,7,355,36,medio
xyz,FS,SAN JOSE,2015622_080,05/08/2014, 5 , 8 , 32 , FALSO , NO ,Martes,19,7,359,37,medio
xyz,FS,SAN JOSE,2015622_080,06/08/2014, 6 , 8 , 32 , FALSO , NO ,Miercoles,19,7,392,36,medio
xyz,FS,SAN JOSE,2015622_080,07/08/2014, 7 , 8 , 32 , FALSO , NO ,Jueves,23,7,414,40,medio
xyz,FS,SAN JOSE,2015622_080,08/08/2014, 8 , 8 , 32 , FALSO , NO ,Viernes,24,7,534,55,alto
xyz,FS,SAN JOSE,2015622_080,09/08/2014, 9 , 8 , 32 , FALSO , NO ,Sabado,24,6,681,122,alto
xyz,FS,SAN JOSE,2015622_080,10/08/2014, 10 , 8 , 33 , FALSO , NO ,Domingo,21,7,522,107,alto
xyz,FS,SAN JOSE,2015622_080,11/08/2014, 11 , 8 , 33 , FALSO , NO ,Lunes,19,7,318,29,medio
xyz,FS,SAN JOSE,2015622_080,12/08/2014, 12 , 8 , 33 , FALSO , NO ,Martes,19,7,333,31,medio
xyz,FS,SAN JOSE,2015622_080,13/08/2014, 13 , 8 , 33 , VERDADERO , NO ,Miercoles,19,6,390,44,medio
xyz,FS,SAN JOSE,2015622_080,14/08/2014, 14 , 8 , 33 , VERDADERO , NO ,Jueves,22,7,587,73,alto
xyz,FS,SAN JOSE,2015622_080,15/08/2014, 15 , 8 , 33 , VERDADERO , Dia de la Madre ,Viernes,24,6,574,105,alto
xyz,FS,SAN JOSE,2015622_080,16/08/2014, 16 , 8 , 33 , VERDADERO , NO ,Sabado,24,6,725,134,alto
xyz,FS,SAN JOSE,2015622_080,17/08/2014, 17 , 8 , 34 , VERDADERO , NO ,Domingo,22,7,547,122,alto
xyz,FS,SAN JOSE,2015622_080,18/08/2014, 18 , 8 , 34 , FALSO , NO ,Lunes,19,7,343,41,medio
xyz,FS,SAN JOSE,2015622_080,19/08/2014, 19 , 8 , 34 , FALSO , NO ,Martes,20,6,349,44,medio
xyz,FS,SAN JOSE,2015622_080,20/08/2014, 20 , 8 , 34 , FALSO , NO ,Miercoles,19,7,356,40,medio
xyz,FS,SAN JOSE,2015622_080,21/08/2014, 21 , 8 , 34 , FALSO , NO ,Jueves,22,7,437,44,medio
xyz,FS,SAN JOSE,2015622_080,22/08/2014, 22 , 8 , 34 , FALSO , NO ,Viernes,24,6,548,66,alto
xyz,FS,SAN JOSE,2015622_080,23/08/2014, 23 , 8 , 34 , FALSO , NO ,Sabado,24,7,649,113,alto
xyz,FS,SAN JOSE,2015622_080,24/08/2014, 24 , 8 , 35 , FALSO , NO ,Domingo,22,7,522,117,alto
xyz,FS,SAN JOSE,2015622_080,25/08/2014, 25 , 8 , 35 , FALSO , NO ,Lunes,19,6,327,38,medio
xyz,FS,SAN JOSE,2015622_080,26/08/2014, 26 , 8 , 35 , FALSO , NO ,Martes,19,6,308,28,medio
xyz,FS,SAN JOSE,2015622_080,27/08/2014, 27 , 8 , 35 , FALSO , NO ,Miercoles,19,6,372,37,medio
xyz,FS,SAN JOSE,2015622_080,28/08/2014, 28 , 8 , 35 , VERDADERO , NO ,Jueves,22,7,410,39,medio
xyz,FS,SAN JOSE,2015622_080,29/08/2014, 29 , 8 , 35 , VERDADERO , NO ,Viernes,24,6,623,75,alto
xyz,FS,SAN JOSE,2015622_080,30/08/2014, 30 , 8 , 35 , VERDADERO , NO ,Sabado,24,7,697,130,alto
xyz,FS,SAN JOSE,2015622_080,31/08/2014, 31 , 8 , 36 , VERDADERO , NO ,Domingo,22,6,595,126,alto
xyz,FS,SAN JOSE,2015622_080,01/09/2014, 1 , 9 , 36 , VERDADERO , NO ,Lunes,19,7,349,46,medio
xyz,FS,SAN JOSE,2015622_080,02/09/2014, 2 , 9 , 36 , VERDADERO , NO ,Martes,19,7,340,42,medio
xyz,FS,SAN JOSE,2015622_080,03/09/2014, 3 , 9 , 36 , VERDADERO , NO ,Miercoles,19,6,349,35,medio
xyz,FS,SAN JOSE,2015622_080,04/09/2014, 4 , 9 , 36 , FALSO , NO ,Jueves,21,6,406,38,medio
xyz,FS,SAN JOSE,2015622_080,05/09/2014, 5 , 9 , 36 , FALSO , NO ,Viernes,24,6,478,61,medio
xyz,FS,SAN JOSE,2015622_080,06/09/2014, 6 , 9 , 36 , FALSO , NO ,Sabado,24,6,633,100,alto
xyz,FS,SAN JOSE,2015622_080,07/09/2014, 7 , 9 , 37 , FALSO , NO ,Domingo,21,7,508,124,alto
xyz,FS,SAN JOSE,2015622_080,08/09/2014, 8 , 9 , 37 , FALSO , NO ,Lunes,19,7,319,33,medio
xyz,FS,SAN JOSE,2015622_080,09/09/2014, 9 , 9 , 37 , FALSO , NO ,Martes,19,7,468,190,medio
xyz,FS,SAN JOSE,2015622_080,10/09/2014, 10 , 9 , 37 , FALSO , NO ,Miercoles,19,7,332,88,medio
xyz,FS,SAN JOSE,2015622_080,11/09/2014, 11 , 9 , 37 , FALSO , NO ,Jueves,22,6,358,36,medio
xyz,FS,SAN JOSE,2015622_080,12/09/2014, 12 , 9 , 37 , FALSO , NO ,Viernes,24,7,536,59,alto
xyz,FS,SAN JOSE,2015622_080,13/09/2014, 13 , 9 , 37 , VERDADERO , NO ,Sabado,24,6,680,115,alto
xyz,FS,SAN JOSE,2015622_080,14/09/2014, 14 , 9 , 38 , VERDADERO , NO ,Domingo,23,7,520,107,alto
xyz,FS,SAN JOSE,2015622_080,15/09/2014, 15 , 9 , 38 , VERDADERO , Dia de la Independencia ,Lunes,20,7,459,85,medio
xyz,FS,SAN JOSE,2015622_080,16/09/2014, 16 , 9 , 38 , VERDADERO , NO ,Martes,19,7,349,37,medio
xyz,FS,SAN JOSE,2015622_080,17/09/2014, 17 , 9 , 38 , VERDADERO , NO ,Miercoles,19,6,306,26,medio
xyz,FS,SAN JOSE,2015622_080,18/09/2014, 18 , 9 , 38 , FALSO , NO ,Jueves,22,6,365,37,medio
xyz,FS,SAN JOSE,2015622_080,19/09/2014, 19 , 9 , 38 , FALSO , NO ,Viernes,24,6,501,64,alto
xyz,FS,SAN JOSE,2015622_080,20/09/2014, 20 , 9 , 38 , FALSO , NO ,Sabado,24,6,678,114,alto
xyz,FS,SAN JOSE,2015622_080,21/09/2014, 21 , 9 , 39 , FALSO , NO ,Domingo,22,7,525,123,alto
xyz,FS,SAN JOSE,2015622_080,22/09/2014, 22 , 9 , 39 , FALSO , NO ,Lunes,19,7,296,32,medio
xyz,FS,SAN JOSE,2015622_080,23/09/2014, 23 , 9 , 39 , FALSO , NO ,Martes,19,7,321,33,medio
xyz,FS,SAN JOSE,2015622_080,24/09/2014, 24 , 9 , 39 , FALSO , NO ,Miercoles,19,6,362,38,medio
xyz,FS,SAN JOSE,2015622_080,25/09/2014, 25 , 9 , 39 , FALSO , NO ,Jueves,22,7,382,44,medio
xyz,FS,SAN JOSE,2015622_080,26/09/2014, 26 , 9 , 39 , FALSO , NO ,Viernes,24,6,542,71,alto
xyz,FS,SAN JOSE,2015622_080,27/09/2014, 27 , 9 , 39 , FALSO , NO ,Sabado,24,6,639,100,alto
xyz,FS,SAN JOSE,2015622_080,28/09/2014, 28 , 9 , 40 , VERDADERO , NO ,Domingo,23,7,466,104,medio
xyz,FS,SAN JOSE,2015622_080,29/09/2014, 29 , 9 , 40 , VERDADERO , NO ,Lunes,19,7,312,35,medio
xyz,FS,SAN JOSE,2015622_080,30/09/2014, 30 , 9 , 40 , VERDADERO , NO ,Martes,19,7,428,46,medio
xyz,FS,SAN JOSE,2015622_080,01/10/2014, 1 , 10 , 40 , VERDADERO , NO ,Miercoles,21,7,400,48,medio
xyz,FS,SAN JOSE,2015622_080,02/10/2014, 2 , 10 , 40 , VERDADERO , NO ,Jueves,21,7,432,50,medio
xyz,FS,SAN JOSE,2015622_080,03/10/2014, 3 , 10 , 40 , VERDADERO , NO ,Viernes,24,6,548,79,alto
xyz,FS,SAN JOSE,2015622_080,04/10/2014, 4 , 10 , 40 , FALSO , NO ,Sabado,24,6,674,132,alto
xyz,FS,SAN JOSE,2015622_080,05/10/2014, 5 , 10 , 41 , FALSO , NO ,Domingo,23,7,531,102,alto
xyz,FS,SAN JOSE,2015622_080,06/10/2014, 6 , 10 , 41 , FALSO , NO ,Lunes,19,7,335,38,medio
xyz,FS,SAN JOSE,2015622_080,07/10/2014, 7 , 10 , 41 , FALSO , NO ,Martes,19,7,318,33,medio
xyz,FS,SAN JOSE,2015622_080,08/10/2014, 8 , 10 , 41 , FALSO , NO ,Miercoles,19,5,361,42,medio
xyz,FS,SAN JOSE,2015622_080,09/10/2014, 9 , 10 , 41 , FALSO , NO ,Jueves,22,6,395,54,medio
xyz,FS,SAN JOSE,2015622_080,10/10/2014, 10 , 10 , 41 , FALSO , NO ,Viernes,24,5,521,57,alto
xyz,FS,SAN JOSE,2015622_080,11/10/2014, 11 , 10 , 41 , FALSO , NO ,Sabado,24,5,675,113,alto
xyz,FS,SAN JOSE,2015622_080,12/10/2014, 12 , 10 , 42 , FALSO , Dia de las Culturas ,Domingo,23,6,508,98,alto
xyz,FS,SAN JOSE,2015622_080,13/10/2014, 13 , 10 , 42 , VERDADERO , NO ,Lunes,19,6,319,37,medio
xyz,FS,SAN JOSE,2015622_080,14/10/2014, 14 , 10 , 42 , VERDADERO , NO ,Martes,20,6,345,42,medio
xyz,FS,SAN JOSE,2015622_080,15/10/2014, 15 , 10 , 42 , VERDADERO , NO ,Miercoles,19,5,394,39,medio
xyz,FS,SAN JOSE,2015622_080,16/10/2014, 16 , 10 , 42 , VERDADERO , NO ,Jueves,22,6,403,47,medio
xyz,FS,SAN JOSE,2015622_080,17/10/2014, 17 , 10 , 42 , VERDADERO , NO ,Viernes,24,6,546,73,alto
xyz,FS,SAN JOSE,2015622_080,18/10/2014, 18 , 10 , 42 , FALSO , NO ,Sabado,24,6,648,113,alto
xyz,FS,SAN JOSE,2015622_080,19/10/2014, 19 , 10 , 43 , FALSO , NO ,Domingo,20,7,530,120,alto
xyz,FS,SAN JOSE,2015622_080,20/10/2014, 20 , 10 , 43 , FALSO , NO ,Lunes,19,7,312,34,medio
xyz,FS,SAN JOSE,2015622_080,21/10/2014, 21 , 10 , 43 , FALSO , NO ,Martes,19,6,327,36,medio
xyz,FS,SAN JOSE,2015622_080,22/10/2014, 22 , 10 , 43 , FALSO , NO ,Miercoles,20,6,342,53,medio
xyz,FS,SAN JOSE,2015622_080,23/10/2014, 23 , 10 , 43 , FALSO , NO ,Jueves,22,6,401,54,medio
xyz,FS,SAN JOSE,2015622_080,24/10/2014, 24 , 10 , 43 , FALSO , NO ,Viernes,24,6,518,62,alto
xyz,FS,SAN JOSE,2015622_080,25/10/2014, 25 , 10 , 43 , FALSO , NO ,Sabado,24,6,610,112,alto
xyz,FS,SAN JOSE,2015622_080,26/10/2014, 26 , 10 , 44 , FALSO , NO ,Domingo,23,7,475,94,medio
xyz,FS,SAN JOSE,2015622_080,27/10/2014, 27 , 10 , 44 , FALSO , NO ,Lunes,20,7,318,29,medio
xyz,FS,SAN JOSE,2015622_080,28/10/2014, 28 , 10 , 44 , VERDADERO , NO ,Martes,20,7,334,38,medio
xyz,FS,SAN JOSE,2015622_080,29/10/2014, 29 , 10 , 44 , VERDADERO , NO ,Miercoles,20,6,369,45,medio
xyz,FS,SAN JOSE,2015622_080,30/10/2014, 30 , 10 , 44 , VERDADERO , NO ,Jueves,22,6,421,47,medio
xyz,FS,SAN JOSE,2015622_080,31/10/2014, 31 , 10 , 44 , VERDADERO , NO ,Viernes,24,6,590,70,alto
xyz,FS,SAN JOSE,2015622_080,01/11/2014, 1 , 11 , 44 , VERDADERO , NO ,Sabado,24,6,694,119,alto
xyz,FS,SAN JOSE,2015622_080,02/11/2014, 2 , 11 , 45 , VERDADERO , NO ,Domingo,22,7,537,114,alto
xyz,FS,SAN JOSE,2015622_080,03/11/2014, 3 , 11 , 45 , VERDADERO , NO ,Lunes,20,7,335,29,medio
xyz,FS,SAN JOSE,2015622_080,04/11/2014, 4 , 11 , 45 , FALSO , NO ,Martes,19,7,383,44,medio
xyz,FS,SAN JOSE,2015622_080,05/11/2014, 5 , 11 , 45 , FALSO , NO ,Miercoles,19,6,373,43,medio
xyz,FS,SAN JOSE,2015622_080,06/11/2014, 6 , 11 , 45 , FALSO , NO ,Jueves,23,6,427,43,medio
xyz,FS,SAN JOSE,2015622_080,07/11/2014, 7 , 11 , 45 , FALSO , NO ,Viernes,24,6,564,75,alto
xyz,FS,SAN JOSE,2015622_080,08/11/2014, 8 , 11 , 45 , FALSO , NO ,Sabado,24,6,632,112,alto
xyz,FS,SAN JOSE,2015622_080,09/11/2014, 9 , 11 , 46 , FALSO , NO ,Domingo,20,7,474,123,medio
xyz,FS,SAN JOSE,2015622_080,10/11/2014, 10 , 11 , 46 , FALSO , NO ,Lunes,19,7,320,36,medio
xyz,FS,SAN JOSE,2015622_080,11/11/2014, 11 , 11 , 46 , FALSO , NO ,Martes,19,7,373,33,medio
xyz,FS,SAN JOSE,2015622_080,12/11/2014, 12 , 11 , 46 , FALSO , NO ,Miercoles,19,6,355,36,medio
xyz,FS,SAN JOSE,2015622_080,13/11/2014, 13 , 11 , 46 , VERDADERO , NO ,Jueves,22,6,430,44,medio
xyz,FS,SAN JOSE,2015622_080,14/11/2014, 14 , 11 , 46 , VERDADERO , NO ,Viernes,24,6,604,81,alto
xyz,FS,SAN JOSE,2015622_080,15/11/2014, 15 , 11 , 46 , VERDADERO , NO ,Sabado,24,6,703,135,alto
xyz,FS,SAN JOSE,2015622_080,16/11/2014, 16 , 11 , 47 , VERDADERO , NO ,Domingo,22,7,521,124,alto
xyz,FS,SAN JOSE,2015622_080,17/11/2014, 17 , 11 , 47 , VERDADERO , NO ,Lunes,19,7,353,31,medio
xyz,FS,SAN JOSE,2015622_080,18/11/2014, 18 , 11 , 47 , FALSO , NO ,Martes,19,6,375,36,medio
xyz,FS,SAN JOSE,2015622_080,19/11/2014, 19 , 11 , 47 , FALSO , NO ,Miercoles,19,6,375,50,medio
xyz,FS,SAN JOSE,2015622_080,20/11/2014, 20 , 11 , 47 , FALSO , NO ,Jueves,23,6,453,47,medio
xyz,FS,SAN JOSE,2015622_080,21/11/2014, 21 , 11 , 47 , FALSO , NO ,Viernes,23,7,574,69,alto
xyz,FS,SAN JOSE,2015622_080,22/11/2014, 22 , 11 , 47 , FALSO , NO ,Sabado,24,7,660,111,alto
xyz,FS,SAN JOSE,2015622_080,23/11/2014, 23 , 11 , 48 , FALSO , NO ,Domingo,22,7,521,127,alto
xyz,FS,SAN JOSE,2015622_080,24/11/2014, 24 , 11 , 48 , FALSO , NO ,Lunes,19,7,353,30,medio
xyz,FS,SAN JOSE,2015622_080,25/11/2014, 25 , 11 , 48 , FALSO , NO ,Martes,19,7,343,49,medio
xyz,FS,SAN JOSE,2015622_080,26/11/2014, 26 , 11 , 48 , FALSO , NO ,Miercoles,20,7,407,62,medio
xyz,FS,SAN JOSE,2015622_080,27/11/2014, 27 , 11 , 48 , FALSO , NO ,Jueves,22,7,466,60,medio
xyz,FS,SAN JOSE,2015622_080,28/11/2014, 28 , 11 , 48 , VERDADERO , NO ,Viernes,24,6,645,80,alto
xyz,FS,SAN JOSE,2015622_080,29/11/2014, 29 , 11 , 48 , VERDADERO , NO ,Sabado,24,6,680,130,alto
xyz,FS,SAN JOSE,2015622_080,30/11/2014, 30 , 11 , 49 , VERDADERO , NO ,Domingo,24,7,599,138,alto
xyz,FS,SAN JOSE,2015622_080,01/12/2014, 1 , 12 , 49 , VERDADERO , NO ,Lunes,19,6,384,52,medio
xyz,FS,SAN JOSE,2015622_080,02/12/2014, 2 , 12 , 49 , VERDADERO , NO ,Martes,19,6,439,59,medio
xyz,FS,SAN JOSE,2015622_080,03/12/2014, 3 , 12 , 49 , VERDADERO , NO ,Miercoles,19,6,445,59,medio
xyz,FS,SAN JOSE,2015622_080,04/12/2014, 4 , 12 , 49 , FALSO , NO ,Jueves,22,6,506,59,alto
xyz,FS,SAN JOSE,2015622_080,05/12/2014, 5 , 12 , 49 , FALSO , NO ,Viernes,24,6,582,83,alto
xyz,FS,SAN JOSE,2015622_080,06/12/2014, 6 , 12 , 49 , FALSO , NO ,Sabado,24,6,729,145,alto
xyz,FS,SAN JOSE,2015622_080,07/12/2014, 7 , 12 , 50 , FALSO , NO ,Domingo,21,7,555,134,alto
xyz,FS,SAN JOSE,2015622_080,08/12/2014, 8 , 12 , 50 , FALSO , NO ,Lunes,20,6,407,50,medio
xyz,FS,SAN JOSE,2015622_080,09/12/2014, 9 , 12 , 50 , FALSO , NO ,Martes,19,7,424,59,medio
xyz,FS,SAN JOSE,2015622_080,10/12/2014, 10 , 12 , 50 , FALSO , NO ,Miercoles,20,6,453,107,medio
xyz,FS,SAN JOSE,2015622_080,11/12/2014, 11 , 12 , 50 , FALSO , NO ,Jueves,22,6,518,112,alto
xyz,FS,SAN JOSE,2015622_080,12/12/2014, 12 , 12 , 50 , FALSO , NO ,Viernes,24,7,592,139,alto
xyz,FS,SAN JOSE,2015622_080,13/12/2014, 13 , 12 , 50 , VERDADERO , NO ,Sabado,24,6,651,212,alto
xyz,FS,SAN JOSE,2015622_080,14/12/2014, 14 , 12 , 51 , VERDADERO , NO ,Domingo,22,7,574,188,alto
xyz,FS,SAN JOSE,2015622_080,15/12/2014, 15 , 12 , 51 , VERDADERO , NO ,Lunes,20,7,464,132,medio
xyz,FS,SAN JOSE,2015622_080,16/12/2014, 16 , 12 , 51 , VERDADERO , NO ,Martes,19,7,472,141,medio
xyz,FS,SAN JOSE,2015622_080,17/12/2014, 17 , 12 , 51 , VERDADERO , NO ,Miercoles,19,6,464,115,medio
xyz,FS,SAN JOSE,2015622_080,18/12/2014, 18 , 12 , 51 , FALSO , NO ,Jueves,23,6,529,110,alto
xyz,FS,SAN JOSE,2015622_080,19/12/2014, 19 , 12 , 51 , FALSO , NO ,Viernes,24,6,629,130,alto
xyz,FS,SAN JOSE,2015622_080,20/12/2014, 20 , 12 , 51 , FALSO , NO ,Sabado,24,7,639,164,alto
xyz,FS,SAN JOSE,2015622_080,21/12/2014, 21 , 12 , 52 , FALSO , NO ,Domingo,23,7,582,177,alto
xyz,FS,SAN JOSE,2015622_080,22/12/2014, 22 , 12 , 52 , FALSO , NO ,Lunes,19,7,458,104,medio
xyz,FS,SAN JOSE,2015622_080,23/12/2014, 23 , 12 , 52 , FALSO , NO ,Martes,20,7,498,125,medio
xyz,FS,SAN JOSE,2015622_080,24/12/2014, 24 , 12 , 52 , FALSO , NO ,Miercoles,15,6,332,91,medio
xyz,FS,SAN JOSE,2015622_080,25/12/2014, 25 , 12 , 52 , FALSO , Dia de Navidad ,Jueves,20,6,525,159,alto
xyz,FS,SAN JOSE,2015622_080,26/12/2014, 26 , 12 , 52 , FALSO , NO ,Viernes,24,6,552,115,alto
xyz,FS,SAN JOSE,2015622_080,27/12/2014, 27 , 12 , 52 , FALSO , NO ,Sabado,24,6,577,126,alto
xyz,FS,SAN JOSE,2015622_080,28/12/2014, 28 , 12 , 53 , VERDADERO , NO ,Domingo,21,6,515,139,alto
xyz,FS,SAN JOSE,2015622_080,29/12/2014, 29 , 12 , 53 , VERDADERO , NO ,Lunes,20,7,476,97,medio
xyz,FS,SAN JOSE,2015622_080,30/12/2014, 30 , 12 , 53 , VERDADERO , NO ,Martes,19,7,464,105,medio
xyz,FS,SAN JOSE,2015622_080,31/12/2014, 31 , 12 , 53 , VERDADERO , Fiesta de Fin de Anio ,Miercoles,15,6,320,79,medio
xyz,FS,SAN JOSE,2015622_080,01/01/2015, 1 , 1 , 1 , VERDADERO , Anio Nuevo ,Jueves,21,6,432,119,medio
xyz,FS,SAN JOSE,2015622_080,02/01/2015, 2 , 1 , 1 , VERDADERO , NO ,Viernes,24,7,488,102,medio
xyz,FS,SAN JOSE,2015622_080,03/01/2015, 3 , 1 , 1 , VERDADERO , NO ,Sabado,24,6,533,104,alto
xyz,FS,SAN JOSE,2015622_080,04/01/2015, 4 , 1 , 2 , FALSO , NO ,Domingo,21,6,465,111,medio
xyz,FS,SAN JOSE,2015622_080,05/01/2015, 5 , 1 , 2 , FALSO , NO ,Lunes,19,7,339,54,medio
xyz,FS,SAN JOSE,2015622_080,06/01/2015, 6 , 1 , 2 , FALSO , NO ,Martes,19,7,358,62,medio
xyz,FS,SAN JOSE,2015622_080,07/01/2015, 7 , 1 , 2 , FALSO , NO ,Miercoles,19,7,350,61,medio
xyz,FS,SAN JOSE,2015622_080,08/01/2015, 8 , 1 , 2 , FALSO , NO ,Jueves,22,7,406,63,medio
xyz,FS,SAN JOSE,2015622_080,09/01/2015, 9 , 1 , 2 , FALSO , NO ,Viernes,24,6,500,72,medio
xyz,FS,SAN JOSE,2015622_080,10/01/2015, 10 , 1 , 2 , FALSO , NO ,Sabado,24,6,543,106,alto
xyz,FS,SAN JOSE,2015622_080,11/01/2015, 11 , 1 , 3 , FALSO , NO ,Domingo,22,6,465,103,medio
xyz,FS,SAN JOSE,2015622_080,12/01/2015, 12 , 1 , 3 , FALSO , NO ,Lunes,19,6,331,47,medio
xyz,FS,SAN JOSE,2015622_080,13/01/2015, 13 , 1 , 3 , VERDADERO , NO ,Martes,19,6,340,47,medio
xyz,FS,SAN JOSE,2015622_080,14/01/2015, 14 , 1 , 3 , VERDADERO , NO ,Miercoles,20,7,387,52,medio
xyz,FS,SAN JOSE,2015622_080,15/01/2015, 15 , 1 , 3 , VERDADERO , NO ,Jueves,22,7,470,70,medio
xyz,FS,SAN JOSE,2015622_080,16/01/2015, 16 , 1 , 3 , VERDADERO , NO ,Viernes,24,6,552,94,alto
xyz,FS,SAN JOSE,2015622_080,17/01/2015, 17 , 1 , 3 , VERDADERO , NO ,Sabado,24,7,597,137,alto
xyz,FS,SAN JOSE,2015622_080,18/01/2015, 18 , 1 , 4 , FALSO , NO ,Domingo,21,6,502,130,alto
xyz,FS,SAN JOSE,2015622_080,19/01/2015, 19 , 1 , 4 , FALSO , NO ,Lunes,19,7,361,62,medio
xyz,FS,SAN JOSE,2015622_080,20/01/2015, 20 , 1 , 4 , FALSO , NO ,Martes,20,6,365,60,medio
xyz,FS,SAN JOSE,2015622_080,21/01/2015, 21 , 1 , 4 , FALSO , NO ,Miercoles,19,7,406,70,medio
xyz,FS,SAN JOSE,2015622_080,22/01/2015, 22 , 1 , 4 , FALSO , NO ,Jueves,22,7,427,75,medio
xyz,FS,SAN JOSE,2015622_080,23/01/2015, 23 , 1 , 4 , FALSO , NO ,Viernes,24,7,501,93,alto
xyz,FS,SAN JOSE,2015622_080,24/01/2015, 24 , 1 , 4 , FALSO , NO ,Sabado,24,7,586,145,alto
xyz,FS,SAN JOSE,2015622_080,25/01/2015, 25 , 1 , 5 , FALSO , NO ,Domingo,21,7,469,132,medio
xyz,FS,SAN JOSE,2015622_080,26/01/2015, 26 , 1 , 5 , FALSO , NO ,Lunes,20,7,336,59,medio
xyz,FS,SAN JOSE,2015622_080,27/01/2015, 27 , 1 , 5 , FALSO , NO ,Martes,20,6,339,64,medio
xyz,FS,SAN JOSE,2015622_080,28/01/2015, 28 , 1 , 5 , VERDADERO , NO ,Miercoles,19,7,408,77,medio
xyz,FS,SAN JOSE,2015622_080,29/01/2015, 29 , 1 , 5 , VERDADERO , NO ,Jueves,21,6,423,69,medio
xyz,FS,SAN JOSE,2015622_080,30/01/2015, 30 , 1 , 5 , VERDADERO , NO ,Viernes,24,6,530,95,alto
xyz,FS,SAN JOSE,2015622_080,31/01/2015, 31 , 1 , 5 , VERDADERO , NO ,Sabado,23,7,636,134,alto
xyz,FS,SAN JOSE,2015622_080,01/02/2015, 1 , 2 , 6 , VERDADERO , NO ,Domingo,23,6,490,136,medio
xyz,FS,SAN JOSE,2015622_080,02/02/2015, 2 , 2 , 6 , VERDADERO , NO ,Lunes,19,7,356,58,medio
xyz,FS,SAN JOSE,2015622_080,03/02/2015, 3 , 2 , 6 , VERDADERO , NO ,Martes,19,7,386,68,medio
xyz,FS,SAN JOSE,2015622_080,04/02/2015, 4 , 2 , 6 , FALSO , NO ,Miercoles,19,7,406,72,medio
xyz,FS,SAN JOSE,2015622_080,05/02/2015, 5 , 2 , 6 , FALSO , NO ,Jueves,22,7,449,64,medio
xyz,FS,SAN JOSE,2015622_080,06/02/2015, 6 , 2 , 6 , FALSO , NO ,Viernes,24,6,535,63,alto
xyz,FS,SAN JOSE,2015622_080,07/02/2015, 7 , 2 , 6 , FALSO , NO ,Sabado,24,7,609,117,alto
xyz,FS,SAN JOSE,2015622_080,08/02/2015, 8 , 2 , 7 , FALSO , NO ,Domingo,21,6,494,119,medio
xyz,FS,SAN JOSE,2015622_080,09/02/2015, 9 , 2 , 7 , FALSO , NO ,Lunes,20,7,300,34,medio
xyz,FS,SAN JOSE,2015622_080,10/02/2015, 10 , 2 , 7 , FALSO , NO ,Martes,20,6,344,36,medio
xyz,FS,SAN JOSE,2015622_080,11/02/2015, 11 , 2 , 7 , FALSO , NO ,Miercoles,19,6,352,35,medio
xyz,FS,SAN JOSE,2015622_080,12/02/2015, 12 , 2 , 7 , FALSO , NO ,Jueves,22,6,381,38,medio
xyz,FS,SAN JOSE,2015622_080,13/02/2015, 13 , 2 , 7 , VERDADERO , NO ,Viernes,24,6,536,58,alto
xyz,FS,SAN JOSE,2015622_080,14/02/2015, 14 , 2 , 7 , VERDADERO , NO ,Sabado,24,7,651,113,alto
xyz,FS,SAN JOSE,2015622_080,15/02/2015, 15 , 2 , 8 , VERDADERO , NO ,Domingo,22,6,504,94,alto
xyz,FS,SAN JOSE,2015622_080,16/02/2015, 16 , 2 , 8 , VERDADERO , NO ,Lunes,19,7,348,31,medio
xyz,FS,SAN JOSE,2015622_080,17/02/2015, 17 , 2 , 8 , VERDADERO , NO ,Martes,19,6,343,29,medio
xyz,FS,SAN JOSE,2015622_080,18/02/2015, 18 , 2 , 8 , FALSO , NO ,Miercoles,19,6,340,25,medio
xyz,FS,SAN JOSE,2015622_080,19/02/2015, 19 , 2 , 8 , FALSO , NO ,Jueves,23,6,426,31,medio
xyz,FS,SAN JOSE,2015622_080,20/02/2015, 20 , 2 , 8 , FALSO , NO ,Viernes,24,6,458,41,medio
xyz,FS,SAN JOSE,2015622_080,21/02/2015, 21 , 2 , 8 , FALSO , NO ,Sabado,24,6,514,86,alto
xyz,FS,SAN JOSE,2015622_080,22/02/2015, 22 , 2 , 9 , FALSO , NO ,Domingo,21,6,424,101,medio
xyz,FS,SAN JOSE,2015622_080,23/02/2015, 23 , 2 , 9 , FALSO , NO ,Lunes,19,7,322,23,medio
xyz,FS,SAN JOSE,2015622_080,24/02/2015, 24 , 2 , 9 , FALSO , NO ,Martes,19,7,313,27,medio
